,datetime,open,high,low,close,volume
349,2020-01-15 13:00:00,8771.69,8921.2,8771.69,8893.74,13950.037
350,2020-01-15 14:00:00,8893.74,8904.56,8756.02,8860.0,21001.603
351,2020-01-15 15:00:00,8859.88,8871.51,8744.39,8768.17,15742.605
352,2020-01-15 16:00:00,8768.17,8824.93,8680.42,8783.71,15217.194
353,2020-01-15 17:00:00,8783.72,8808.0,8732.73,8801.77,7863.143
354,2020-01-15 18:00:00,8801.16,8802.42,8720.04,8753.0,7870.598
355,2020-01-15 19:00:00,8753.0,8789.0,8750.0,8766.5,4613.866
356,2020-01-15 20:00:00,8766.5,8848.0,8742.78,8820.14,7844.485
357,2020-01-15 21:00:00,8819.89,8866.3,8796.74,8833.85,7103.705
358,2020-01-15 22:00:00,8836.1,8869.6,8810.0,8864.81,3920.508
359,2020-01-15 23:00:00,8866.12,8884.98,8800.0,8825.3,8766.105
360,2020-01-16 00:00:00,8825.35,8868.21,8716.34,8766.48,12573.928
361,2020-01-16 01:00:00,8766.8,8777.14,8622.0,8672.6,12857.502
362,2020-01-16 02:00:00,8672.6,8709.54,8620.0,8657.0,7775.293
363,2020-01-16 03:00:00,8657.01,8667.77,8596.25,8646.44,8507.559
364,2020-01-16 04:00:00,8647.08,8689.84,8625.0,8659.28,5418.008
365,2020-01-16 05:00:00,8659.89,8733.0,8657.52,8709.66,5227.596
366,2020-01-16 06:00:00,8709.24,8734.88,8682.82,8728.62,4230.375
367,2020-01-16 07:00:00,8729.11,8729.11,8661.46,8688.64,6316.121
368,2020-01-16 08:00:00,8688.65,8728.61,8671.54,8685.37,5223.79
369,2020-01-16 09:00:00,8685.37,8694.0,8610.94,8654.93,8564.749
370,2020-01-16 10:00:00,8654.92,8667.98,8607.05,8665.53,6039.029
371,2020-01-16 11:00:00,8665.49,8731.0,8637.0,8730.35,8798.553
372,2020-01-16 12:00:00,8730.74,8793.77,8699.28,8726.48,11867.153
373,2020-01-16 13:00:00,8726.48,8735.12,8672.0,8702.0,9907.395
374,2020-01-16 14:00:00,8701.2,8707.0,8650.01,8691.92,7641.204
375,2020-01-16 15:00:00,8691.92,8732.86,8676.0,8715.83,5385.044
376,2020-01-16 16:00:00,8715.84,8724.44,8634.0,8666.95,9688.242
377,2020-01-16 17:00:00,8667.0,8728.75,8658.44,8684.05,6866.087
378,2020-01-16 18:00:00,8684.57,8710.0,8664.0,8688.13,4426.513
379,2020-01-16 19:00:00,8685.97,8719.0,8677.0,8709.6,3238.327
380,2020-01-16 20:00:00,8709.61,8757.32,8694.27,8748.42,5009.849
381,2020-01-16 21:00:00,8747.54,8764.95,8675.24,8696.24,6533.667
382,2020-01-16 22:00:00,8696.62,8750.0,8696.38,8727.28,2736.766
383,2020-01-16 23:00:00,8727.28,8754.0,8717.82,8725.08,3126.213
384,2020-01-17 00:00:00,8724.99,8749.0,8680.0,8695.0,5848.213
385,2020-01-17 01:00:00,8695.01,8745.9,8682.0,8745.35,4162.791
386,2020-01-17 02:00:00,8745.35,8784.2,8721.08,8761.13,7370.344
387,2020-01-17 03:00:00,8760.11,8843.49,8756.41,8788.71,10357.816
388,2020-01-17 04:00:00,8789.0,8819.24,8765.0,8817.64,4878.674
389,2020-01-17 05:00:00,8817.9,8905.0,8793.92,8897.56,10803.62
390,2020-01-17 06:00:00,8897.98,9020.0,8860.0,8880.0,22454.919
391,2020-01-17 07:00:00,8879.45,8961.0,8856.34,8944.5,9765.845
392,2020-01-17 08:00:00,8943.99,9009.95,8914.0,8937.07,12332.893
393,2020-01-17 09:00:00,8937.63,8993.35,8930.95,8975.0,6743.234
394,2020-01-17 10:00:00,8975.0,9039.0,8900.0,8945.99,16579.99
395,2020-01-17 11:00:00,8945.99,8972.82,8905.0,8914.51,6106.143
396,2020-01-17 12:00:00,8914.51,8929.7,8800.0,8821.0,15343.609
397,2020-01-17 13:00:00,8821.0,8874.0,8812.87,8860.99,5843.227
398,2020-01-17 14:00:00,8860.53,8860.82,8785.0,8790.9,8505.124
399,2020-01-17 15:00:00,8790.9,8870.0,8785.0,8857.11,5950.625
400,2020-01-17 16:00:00,8857.65,8934.47,8844.54,8882.5,10570.715
401,2020-01-17 17:00:00,8883.56,8923.99,8861.37,8896.98,6634.275
402,2020-01-17 18:00:00,8896.98,8958.47,8889.36,8926.43,7639.027
403,2020-01-17 19:00:00,8926.75,8959.22,8816.14,8883.8,9460.733
404,2020-01-17 20:00:00,8885.08,8937.95,8869.68,8883.91,6961.94
405,2020-01-17 21:00:00,8883.94,8941.89,8881.2,8927.93,3076.631
406,2020-01-17 22:00:00,8928.0,8968.0,8905.71,8944.0,3526.436
407,2020-01-17 23:00:00,8944.1,8967.37,8911.0,8918.72,4800.862
408,2020-01-18 00:00:00,8918.73,8993.91,8858.38,8982.86,8131.197
409,2020-01-18 01:00:00,8982.81,8995.0,8907.04,8948.41,5391.678
410,2020-01-18 02:00:00,8948.41,8955.33,8905.0,8925.96,3614.071
411,2020-01-18 03:00:00,8926.07,8954.0,8905.97,8931.1,2870.03
412,2020-01-18 04:00:00,8931.1,8931.11,8835.0,8852.42,7228.824
413,2020-01-18 05:00:00,8852.42,8880.25,8825.44,8855.3,5252.134
414,2020-01-18 06:00:00,8855.3,8886.0,8816.0,8872.0,4979.064
415,2020-01-18 07:00:00,8872.0,8890.0,8847.15,8852.8,3984.177
416,2020-01-18 08:00:00,8854.79,8875.96,8832.0,8867.08,4562.753
417,2020-01-18 09:00:00,8866.06,8910.0,8860.12,8886.0,4978.638
418,2020-01-18 10:00:00,8886.0,8922.12,8880.84,8894.11,3536.67
419,2020-01-18 11:00:00,8894.12,8896.0,8868.0,8885.99,3603.93
420,2020-01-18 12:00:00,8885.99,8929.9,8885.0,8917.29,4924.623
421,2020-01-18 13:00:00,8917.45,8955.0,8904.0,8925.2,5182.995
422,2020-01-18 14:00:00,8925.92,8968.0,8915.0,8927.43,5779.505
423,2020-01-18 15:00:00,8927.46,8952.92,8877.99,8910.0,6468.951
424,2020-01-18 16:00:00,8909.29,8940.0,8855.0,8889.16,9739.774
425,2020-01-18 17:00:00,8888.91,8919.44,8881.0,8912.5,3998.434
426,2020-01-18 18:00:00,8910.86,8915.07,8885.48,8894.83,3497.712
427,2020-01-18 19:00:00,8893.56,8922.66,8885.0,8914.13,2354.162
428,2020-01-18 20:00:00,8914.24,8924.99,8901.0,8911.99,3060.798
429,2020-01-18 21:00:00,8911.98,8932.41,8905.85,8926.97,2852.687
430,2020-01-18 22:00:00,8926.97,8964.15,8924.5,8959.73,3753.475
431,2020-01-18 23:00:00,8959.99,8968.0,8921.0,8925.0,4962.4
432,2020-01-19 00:00:00,8925.0,8989.0,8898.88,8981.86,9438.224
433,2020-01-19 01:00:00,8981.86,9183.23,8980.0,9154.23,25253.404
434,2020-01-19 02:00:00,9154.46,9193.21,9131.0,9162.79,8161.114
435,2020-01-19 03:00:00,9163.83,9205.3,9149.99,9165.18,7159.685
436,2020-01-19 04:00:00,9165.18,9173.17,9129.27,9157.97,3633.277
437,2020-01-19 05:00:00,9157.96,9166.0,9123.66,9139.16,3741.225
438,2020-01-19 06:00:00,9138.69,9155.0,9065.2,9083.04,7100.389
439,2020-01-19 07:00:00,9081.96,9099.65,9047.95,9092.21,6341.729
440,2020-01-19 08:00:00,9091.84,9124.91,9082.0,9114.44,4445.071
441,2020-01-19 09:00:00,9113.26,9135.0,9065.0,9070.43,5742.982
442,2020-01-19 10:00:00,9070.43,9087.71,9047.7,9048.0,4783.546
443,2020-01-19 11:00:00,9048.6,9048.6,8505.0,8704.84,47250.473
444,2020-01-19 12:00:00,8703.44,8704.82,8572.32,8645.75,15120.277
445,2020-01-19 13:00:00,8645.75,8657.0,8580.0,8641.01,9450.172
446,2020-01-19 14:00:00,8641.54,8665.0,8622.08,8623.54,5557.779
447,2020-01-19 15:00:00,8623.57,8654.46,8602.65,8639.0,4748.614
448,2020-01-19 16:00:00,8639.0,8685.34,8618.17,8652.96,6168.669
449,2020-01-19 17:00:00,8653.08,8677.12,8630.93,8666.62,3797.619
450,2020-01-19 18:00:00,8666.62,8669.78,8635.62,8658.87,3695.887
451,2020-01-19 19:00:00,8658.88,8665.23,8635.85,8655.01,2774.734
452,2020-01-19 20:00:00,8655.14,8665.76,8642.99,8655.35,2308.112
453,2020-01-19 21:00:00,8656.0,8760.93,8650.51,8730.48,9851.226
454,2020-01-19 22:00:00,8730.21,8758.51,8440.91,8649.2,21912.317
455,2020-01-19 23:00:00,8648.1,8729.43,8630.0,8705.85,6878.0
456,2020-01-20 00:00:00,8705.98,8740.0,8633.0,8668.76,10998.346
457,2020-01-20 01:00:00,8668.6,8699.43,8643.25,8653.8,4535.001
458,2020-01-20 02:00:00,8654.55,8680.0,8628.06,8662.44,4300.759
459,2020-01-20 03:00:00,8662.4,8678.71,8645.0,8671.56,2796.152
460,2020-01-20 04:00:00,8671.56,8699.55,8636.22,8646.45,4154.701
461,2020-01-20 05:00:00,8646.01,8696.17,8645.29,8680.05,3807.119
462,2020-01-20 06:00:00,8680.04,8690.0,8666.85,8686.52,2167.312
463,2020-01-20 07:00:00,8686.51,8699.0,8651.0,8668.0,3228.748
464,2020-01-20 08:00:00,8667.98,8686.0,8601.0,8648.08,5153.71
465,2020-01-20 09:00:00,8646.71,8679.0,8646.68,8665.88,3749.329
466,2020-01-20 10:00:00,8665.89,8676.0,8648.1,8660.0,3020.251
467,2020-01-20 11:00:00,8660.0,8669.99,8610.69,8622.74,4197.289
468,2020-01-20 12:00:00,8622.74,8645.0,8550.97,8590.47,10237.416
469,2020-01-20 13:00:00,8590.26,8652.01,8526.06,8612.98,13312.652
470,2020-01-20 14:00:00,8612.1,8675.83,8595.0,8667.31,7941.16
471,2020-01-20 15:00:00,8667.28,8686.0,8643.0,8680.17,5287.256
472,2020-01-20 16:00:00,8680.9,8710.65,8660.81,8675.73,6023.766
473,2020-01-20 17:00:00,8675.74,8680.99,8647.25,8648.82,3422.276
474,2020-01-20 18:00:00,8648.59,8687.0,8645.0,8670.93,3315.463
475,2020-01-20 19:00:00,8671.6,8688.61,8663.93,8678.35,1925.058
476,2020-01-20 20:00:00,8678.63,8685.0,8665.08,8679.99,1704.98
477,2020-01-20 21:00:00,8679.98,8700.11,8671.57,8699.08,1932.146
478,2020-01-20 22:00:00,8698.38,8750.37,8650.0,8660.57,9137.891
479,2020-01-20 23:00:00,8660.52,8686.85,8612.51,8650.0,8812.894
480,2020-01-21 00:00:00,8650.0,8668.0,8621.27,8651.82,5706.821
481,2020-01-21 01:00:00,8650.9,8669.79,8642.36,8661.49,2273.105
482,2020-01-21 02:00:00,8661.55,8682.92,8653.37,8671.0,2327.215
483,2020-01-21 03:00:00,8671.0,8688.0,8664.0,8679.0,1959.806
484,2020-01-21 04:00:00,8679.0,8700.0,8673.7,8675.9,2314.001
485,2020-01-21 05:00:00,8675.8,8685.0,8647.9,8664.99,2589.035
486,2020-01-21 06:00:00,8664.99,8674.39,8645.37,8655.56,2432.655
487,2020-01-21 07:00:00,8655.57,8662.15,8630.0,8639.96,2488.39
488,2020-01-21 08:00:00,8639.96,8672.0,8619.17,8662.99,4961.221
489,2020-01-21 09:00:00,8663.0,8672.0,8633.55,8637.53,2568.238
490,2020-01-21 10:00:00,8637.5,8679.11,8608.71,8665.05,4419.504
491,2020-01-21 11:00:00,8665.6,8684.0,8649.0,8662.99,2978.674
492,2020-01-21 12:00:00,8662.99,8675.0,8640.0,8667.26,2335.404
493,2020-01-21 13:00:00,8667.26,8672.93,8650.7,8667.19,1424.839
494,2020-01-21 14:00:00,8668.2,8668.62,8653.16,8658.76,1434.231
495,2020-01-21 15:00:00,8658.62,8682.7,8646.0,8650.78,2674.935
496,2020-01-21 16:00:00,8650.5,8669.0,8628.19,8650.73,4460.596
497,2020-01-21 17:00:00,8650.54,8660.0,8633.04,8654.4,2226.977
498,2020-01-21 18:00:00,8654.35,8654.95,8624.16,8638.85,2286.082
499,2020-01-21 19:00:00,8638.84,8648.71,8448.6,8536.51,13620.42
500,2020-01-21 20:00:00,8530.75,8720.0,8529.11,8718.71,5358.749981
501,2020-01-21 21:00:00,8719.98,8789.0,8716.67,8729.98,4252.601207
502,2020-01-21 22:00:00,8731.89,8743.16,8682.76,8729.11,1290.889163
503,2020-01-21 23:00:00,8728.8,8764.98,8726.78,8736.03,987.106271
504,2020-01-22 00:00:00,8736.04,8758.08,8722.36,8739.0,1020.100874
505,2020-01-22 01:00:00,8739.03,8743.53,8705.0,8728.77,932.967675
506,2020-01-22 02:00:00,8728.77,8743.57,8701.0,8719.67,745.973588
507,2020-01-22 03:00:00,8719.52,8726.58,8708.02,8715.77,443.067657
508,2020-01-22 04:00:00,8715.0,8743.57,8715.0,8740.0,561.078471
509,2020-01-22 05:00:00,8740.0,8741.57,8716.0,8719.12,606.729983
510,2020-01-22 06:00:00,8720.23,8762.61,8717.8,8754.06,828.928785
511,2020-01-22 07:00:00,8753.66,8818.0,8706.07,8740.27,2896.788689
512,2020-01-22 08:00:00,8740.49,8746.34,8656.0,8678.69,3374.764471
513,2020-01-22 09:00:00,8678.67,8688.99,8643.31,8686.28,1638.063198
514,2020-01-22 10:00:00,8684.56,8686.68,8651.0,8663.36,1303.479686
515,2020-01-22 11:00:00,8662.9,8670.49,8622.0,8659.87,1708.384236
516,2020-01-22 12:00:00,8659.0,8681.08,8641.34,8664.5,1183.327718
517,2020-01-22 13:00:00,8664.5,8669.7,8636.31,8645.0,1175.935457
518,2020-01-22 14:00:00,8645.01,8675.0,8636.97,8654.24,1441.089855
519,2020-01-22 15:00:00,8654.24,8669.42,8648.3,8655.37,786.412248
520,2020-01-22 16:00:00,8655.32,8710.45,8590.0,8686.43,3079.418103
521,2020-01-22 17:00:00,8689.62,8701.07,8661.47,8692.7,1334.780925
522,2020-01-22 18:00:00,8692.7,8694.25,8636.72,8669.56,1057.065091
523,2020-01-22 19:00:00,8669.19,8674.38,8640.0,8670.39,792.695126
524,2020-01-22 20:00:00,8670.0,8674.26,8650.01,8666.32,500.692015
525,2020-01-22 21:00:00,8666.3,8673.63,8653.45,8661.0,472.81239
526,2020-01-22 22:00:00,8660.99,8676.34,8645.8,8657.32,438.391395
527,2020-01-22 23:00:00,8657.12,8686.22,8650.35,8682.36,757.609502
528,2020-01-23 00:00:00,8682.77,8691.81,8640.0,8662.58,872.925775
529,2020-01-23 01:00:00,8662.58,8666.47,8593.48,8599.96,1564.821558
530,2020-01-23 02:00:00,8599.26,8620.0,8568.26,8610.63,1981.267252
531,2020-01-23 03:00:00,8610.45,8615.77,8587.15,8597.23,1223.127511
532,2020-01-23 04:00:00,8598.0,8613.38,8577.88,8590.97,629.064655
533,2020-01-23 05:00:00,8590.4,8591.41,8502.82,8562.88,3208.439354
534,2020-01-23 06:00:00,8562.88,8573.18,8502.0,8535.16,1577.91743
535,2020-01-23 07:00:00,8535.03,8604.78,8507.39,8581.75,1972.193948
536,2020-01-23 08:00:00,8581.71,8624.51,8509.0,8511.0,2835.75621
537,2020-01-23 09:00:00,8511.0,8518.17,8413.38,8440.84,5088.797524
538,2020-01-23 10:00:00,8440.84,8459.45,8400.0,8445.0,2951.232358
539,2020-01-23 11:00:00,8445.0,8475.0,8400.25,8423.0,1903.872346
540,2020-01-23 12:00:00,8422.98,8488.0,8381.91,8420.48,3274.262196
541,2020-01-23 13:00:00,8421.51,8421.52,8333.0,8350.0,2923.495357
542,2020-01-23 14:00:00,8350.0,8388.0,8326.0,8363.0,2322.299384
543,2020-01-23 15:00:00,8363.0,8400.0,8344.89,8359.42,1842.691345
544,2020-01-23 16:00:00,8357.81,8371.0,8325.0,8354.71,2027.623223
545,2020-01-23 17:00:00,8354.85,8380.0,8315.0,8325.75,1678.636819
546,2020-01-23 18:00:00,8325.28,8358.49,8306.39,8339.46,1606.446265
547,2020-01-23 19:00:00,8340.87,8380.0,8337.54,8370.98,1176.33197
548,2020-01-23 20:00:00,8369.9,8379.78,8345.79,8372.39,954.560373
549,2020-01-23 21:00:00,8372.49,8432.79,8366.62,8395.27,1864.790066
550,2020-01-23 22:00:00,8394.53,8445.0,8394.0,8402.74,1326.711288
551,2020-01-23 23:00:00,8403.53,8428.05,8354.18,8404.52,1358.68039
552,2020-01-24 00:00:00,8404.52,8419.86,8386.83,8409.0,955.211286
553,2020-01-24 01:00:00,8409.0,8418.87,8358.36,8360.06,849.407121
554,2020-01-24 02:00:00,8359.46,8368.37,8275.5,8300.76,2660.903482
555,2020-01-24 03:00:00,8301.58,8354.8,8284.82,8320.57,1763.312732
556,2020-01-24 04:00:00,8320.59,8347.82,8295.92,8306.74,1109.205734
557,2020-01-24 05:00:00,8307.86,8342.81,8304.86,8321.86,1026.066188
558,2020-01-24 06:00:00,8320.94,8350.0,8318.76,8345.66,779.822099
559,2020-01-24 07:00:00,8346.03,8353.91,8307.5,8340.0,1163.576236
560,2020-01-24 08:00:00,8338.53,8346.22,8315.95,8332.51,1152.413715
561,2020-01-24 09:00:00,8332.56,8338.95,8260.19,8260.23,2534.58295
562,2020-01-24 10:00:00,8260.2,8313.0,8238.99,8245.47,2352.89919
563,2020-01-24 11:00:00,8245.45,8418.0,8238.0,8412.77,5247.520244
564,2020-01-24 12:00:00,8413.42,8459.99,8369.72,8439.1,3454.182112
565,2020-01-24 13:00:00,8436.53,8480.0,8413.62,8466.27,1936.485916
566,2020-01-24 14:00:00,8466.89,8507.35,8441.56,8468.24,2470.625341
567,2020-01-24 15:00:00,8468.52,8515.0,8440.91,8506.44,2111.125832
568,2020-01-24 16:00:00,8507.8,8528.02,8458.62,8459.1,1943.890903
569,2020-01-24 17:00:00,8459.1,8485.0,8445.14,8472.41,1194.245099
570,2020-01-24 18:00:00,8472.85,8503.72,8469.7,8485.75,1035.121808
571,2020-01-24 19:00:00,8485.54,8524.0,8477.25,8498.76,1291.505834
572,2020-01-24 20:00:00,8498.5,8519.75,8462.1,8486.63,1192.621836
573,2020-01-24 21:00:00,8486.63,8516.67,8475.68,8509.36,821.097383
574,2020-01-24 22:00:00,8508.84,8515.0,8428.51,8466.99,1644.483256
575,2020-01-24 23:00:00,8465.35,8474.48,8413.36,8439.0,997.223232
576,2020-01-25 00:00:00,8438.99,8451.26,8305.0,8309.5,2787.639922
577,2020-01-25 01:00:00,8309.51,8332.96,8254.9,8286.29,2228.656092
578,2020-01-25 02:00:00,8286.27,8330.0,8286.27,8325.17,1051.647586
579,2020-01-25 03:00:00,8325.56,8349.0,8284.35,8297.62,1090.505855
580,2020-01-25 04:00:00,8298.08,8328.82,8282.25,8318.38,759.951839
581,2020-01-25 05:00:00,8318.25,8336.73,8287.26,8330.01,785.602411
582,2020-01-25 06:00:00,8330.0,8357.89,8318.51,8329.99,1043.204534
583,2020-01-25 07:00:00,8330.0,8345.73,8307.97,8316.2,828.284542
584,2020-01-25 08:00:00,8316.72,8382.97,8306.65,8362.46,1227.895239
585,2020-01-25 09:00:00,8362.46,8370.61,8332.0,8348.65,947.002823
586,2020-01-25 10:00:00,8348.65,8367.28,8311.0,8329.93,964.667649
587,2020-01-25 11:00:00,8329.79,8342.62,8312.0,8316.44,1145.041036
588,2020-01-25 12:00:00,8316.44,8339.42,8286.87,8292.31,938.456759
589,2020-01-25 13:00:00,8291.11,8358.94,8288.58,8324.26,1332.906104
590,2020-01-25 14:00:00,8324.26,8353.5,8315.82,8316.7,1019.007153
591,2020-01-25 15:00:00,8317.5,8339.54,8309.0,8335.14,719.454656
592,2020-01-25 16:00:00,8334.6,8358.01,8328.09,8349.65,766.96887
593,2020-01-25 17:00:00,8350.0,8362.75,8330.0,8339.84,592.359602
594,2020-01-25 18:00:00,8337.38,8345.0,8325.0,8341.03,483.22263
595,2020-01-25 19:00:00,8340.9,8375.0,8339.13,8362.91,800.656444
596,2020-01-25 20:00:00,8362.25,8374.1,8349.71,8368.25,567.065299
597,2020-01-25 21:00:00,8368.98,8420.0,8367.91,8391.0,1381.808178
598,2020-01-25 22:00:00,8391.0,8420.0,8346.04,8359.79,1260.923114
599,2020-01-25 23:00:00,8359.47,8386.8,8340.0,8340.58,798.229595
600,2020-01-26 00:00:00,8340.01,8341.78,8293.66,8325.95,1412.919076
601,2020-01-26 01:00:00,8326.49,8353.07,8319.61,8343.88,671.326984
602,2020-01-26 02:00:00,8343.9,8345.84,8321.1,8324.69,443.960226
603,2020-01-26 03:00:00,8324.77,8386.8,8322.74,8368.82,788.816567
604,2020-01-26 04:00:00,8368.21,8374.03,8350.0,8367.17,582.171201
605,2020-01-26 05:00:00,8367.11,8395.0,8364.89,8377.28,811.583701
606,2020-01-26 06:00:00,8378.21,8394.77,8343.2,8354.68,934.421596
607,2020-01-26 07:00:00,8356.24,8389.72,8343.32,8385.17,707.799283
608,2020-01-26 08:00:00,8384.85,8477.77,8382.48,8417.97,3058.498912
609,2020-01-26 09:00:00,8417.2,8444.3,8392.96,8419.97,1296.77005
610,2020-01-26 10:00:00,8419.97,8463.69,8411.11,8446.55,1261.67906
611,2020-01-26 11:00:00,8446.54,8482.8,8431.38,8479.15,1338.392457
612,2020-01-26 12:00:00,8479.15,8488.0,8436.0,8457.27,1086.302466
613,2020-01-26 13:00:00,8457.24,8478.0,8443.0,8454.21,1102.747818
614,2020-01-26 14:00:00,8455.1,8474.0,8440.0,8454.48,898.091151
615,2020-01-26 15:00:00,8454.48,8477.01,8450.0,8459.67,892.543632
616,2020-01-26 16:00:00,8459.66,8511.16,8454.01,8503.0,1633.653118
617,2020-01-26 17:00:00,8503.36,8595.59,8489.52,8578.86,4174.176738
618,2020-01-26 18:00:00,8578.85,8618.0,8561.02,8580.03,2125.287417
619,2020-01-26 19:00:00,8578.69,8587.67,8544.01,8569.1,1537.692645
620,2020-01-26 20:00:00,8566.99,8605.0,8560.83,8568.23,954.445112
621,2020-01-26 21:00:00,8569.83,8610.0,8568.41,8600.84,874.305427
622,2020-01-26 22:00:00,8600.88,8610.0,8550.55,8577.67,1350.39914
623,2020-01-26 23:00:00,8576.54,8618.13,8565.92,8615.0,1192.501387
624,2020-01-27 00:00:00,8614.39,8704.0,8614.39,8667.29,4131.056624
625,2020-01-27 01:00:00,8666.84,8689.69,8651.69,8661.4,1618.800337
626,2020-01-27 02:00:00,8661.42,8668.66,8632.45,8655.49,1244.737061
627,2020-01-27 03:00:00,8656.14,8680.0,8639.2,8670.1,1107.423115
628,2020-01-27 04:00:00,8670.11,8686.86,8633.34,8647.64,1402.804556
629,2020-01-27 05:00:00,8647.59,8661.99,8630.84,8653.3,981.492202
630,2020-01-27 06:00:00,8653.36,8669.65,8639.85,8665.67,772.206844
631,2020-01-27 07:00:00,8666.55,8675.0,8650.62,8658.01,793.900478
632,2020-01-27 08:00:00,8658.01,8660.16,8535.0,8609.86,2648.553965
633,2020-01-27 09:00:00,8609.24,8649.99,8593.99,8641.99,2348.212224
634,2020-01-27 10:00:00,8642.24,8672.77,8624.2,8634.13,1694.671666
635,2020-01-27 11:00:00,8634.13,8750.0,8629.0,8735.67,3141.526325
636,2020-01-27 12:00:00,8735.67,8763.84,8700.41,8746.46,3713.511085
637,2020-01-27 13:00:00,8746.13,8785.0,8730.0,8739.6,2612.717566
638,2020-01-27 14:00:00,8739.6,8759.42,8717.1,8756.47,1588.073787
639,2020-01-27 15:00:00,8756.44,8796.95,8753.65,8779.67,2362.05019
640,2020-01-27 16:00:00,8779.68,8814.08,8749.2,8791.5,2882.289616
641,2020-01-27 17:00:00,8791.5,8810.0,8760.01,8767.06,2061.230512
642,2020-01-27 18:00:00,8767.29,8888.0,8763.0,8883.05,2365.976037
643,2020-01-27 19:00:00,8884.51,8988.0,8860.54,8932.12,6413.120828
644,2020-01-27 20:00:00,8932.11,8987.0,8920.0,8986.71,1757.645422
645,2020-01-27 21:00:00,8986.44,9000.0,8932.0,8964.85,2782.341701
646,2020-01-27 22:00:00,8964.73,8970.0,8890.96,8902.45,1875.379137
647,2020-01-27 23:00:00,8903.99,8954.4,8890.1,8907.57,1673.821718
648,2020-01-28 00:00:00,8907.57,9093.8,8907.56,9069.31,3854.603762
649,2020-01-28 01:00:00,9069.29,9166.0,9069.24,9132.96,5138.752106
650,2020-01-28 02:00:00,9132.96,9149.8,9101.17,9119.79,1748.116504
651,2020-01-28 03:00:00,9119.74,9122.0,9073.91,9111.95,1579.803737
652,2020-01-28 04:00:00,9111.59,9136.76,9043.04,9054.95,2005.844463
653,2020-01-28 05:00:00,9054.96,9078.57,8930.67,9059.1,4394.879605
654,2020-01-28 06:00:00,9058.12,9078.03,8990.0,9016.3,1950.298023
655,2020-01-28 07:00:00,9016.28,9060.41,9004.5,9039.92,1509.536118
656,2020-01-28 08:00:00,9039.68,9041.59,8962.35,8988.5,2582.693418
657,2020-01-28 09:00:00,8988.57,9015.0,8967.97,8975.17,1474.766627
658,2020-01-28 10:00:00,8975.17,9039.22,8942.0,9019.17,2772.726622
659,2020-01-28 11:00:00,9019.17,9117.47,9014.0,9082.13,3730.643453
660,2020-01-28 12:00:00,9081.34,9091.6,9015.0,9049.11,2356.252952
661,2020-01-28 13:00:00,9049.12,9100.0,9033.0,9086.36,2783.439765
662,2020-01-28 14:00:00,9086.45,9188.0,9020.0,9033.93,7065.655289
663,2020-01-28 15:00:00,9035.43,9066.06,8958.0,9024.58,5201.828686
664,2020-01-28 16:00:00,9025.47,9045.88,8967.83,8969.18,3242.660226
665,2020-01-28 17:00:00,8967.85,8999.78,8862.4,8983.03,4573.784707
666,2020-01-28 18:00:00,8983.05,9040.0,8965.38,8998.63,1945.966394
667,2020-01-28 19:00:00,8998.69,9039.84,8976.46,9010.86,1245.255641
668,2020-01-28 20:00:00,9010.23,9090.0,9007.74,9061.5,2295.909052
669,2020-01-28 21:00:00,9061.5,9120.0,9038.69,9050.64,1744.622922
670,2020-01-28 22:00:00,9050.19,9163.5,9045.29,9133.0,1641.758828
671,2020-01-28 23:00:00,9133.0,9400.0,9115.55,9374.21,7745.054865
672,2020-01-29 00:00:00,9375.34,9420.82,9316.0,9331.15,4543.980022
673,2020-01-29 01:00:00,9331.33,9385.0,9326.03,9344.24,2173.836324
674,2020-01-29 02:00:00,9344.24,9362.28,9261.32,9323.11,2106.246684
675,2020-01-29 03:00:00,9324.05,9362.53,9308.01,9343.5,1463.31151
676,2020-01-29 04:00:00,9343.75,9379.93,9314.0,9333.79,1473.55202
677,2020-01-29 05:00:00,9333.49,9362.61,9326.13,9355.07,1360.605642
678,2020-01-29 06:00:00,9354.95,9393.04,9330.0,9332.74,2432.32942
679,2020-01-29 07:00:00,9333.09,9370.07,9317.08,9365.0,2114.972185
680,2020-01-29 08:00:00,9365.0,9387.99,9341.78,9387.11,1514.895049
681,2020-01-29 09:00:00,9387.52,9387.52,9319.2,9332.48,2397.360191
682,2020-01-29 10:00:00,9332.48,9434.94,9257.58,9407.93,4339.587688
683,2020-01-29 11:00:00,9405.35,9416.71,9216.0,9303.15,5254.608054
684,2020-01-29 12:00:00,9303.16,9316.8,9250.05,9280.06,1764.634073
685,2020-01-29 13:00:00,9279.77,9351.5,9265.0,9324.07,2799.870538
686,2020-01-29 14:00:00,9324.07,9345.42,9290.0,9329.08,1391.085474
687,2020-01-29 15:00:00,9329.48,9329.48,9279.35,9285.01,1421.689576
688,2020-01-29 16:00:00,9285.0,9366.0,9265.0,9361.2,2201.44067
689,2020-01-29 17:00:00,9361.21,9375.0,9335.01,9343.81,1799.46672
690,2020-01-29 18:00:00,9343.81,9382.36,9341.91,9372.32,1311.061063
691,2020-01-29 19:00:00,9372.31,9415.0,9322.26,9393.98,2619.730908
692,2020-01-29 20:00:00,9393.73,9414.44,9351.73,9386.46,1560.83288
693,2020-01-29 21:00:00,9386.3,9449.24,9330.0,9377.99,3137.636428
